Age,LDTAcc,RT,AttentionCheck,AgeOfMachine,TrialN,ProbeType,ProbePosition,SubjectFreq,SubjectLength,Browser,ProbeFrequency,ProbeCosine,ProbeWord,HasCheck,StimType,StimID,ReadingTime,Condition,OS,fullSentence,Participant
22,1,649.5999999999999,0,2,92,REL,AFTER-VP,3.484128918,6,Chrome,4.713931387,0.821285068,HORSE,0,experimental,15,2599.9,REL-AFTER-VP,Win32,"Given the change in the law, every jockey obviously should have abandoned the practice, suggests The BBC.",55
22,1,865.5,0,2,94,NONCE,AFTER-VP,3.316655402,8,Chrome,NA,NA,DIRPS,0,experimental,5,2701.2,NONCE-AFTER-VP,Win32,"Given the change in the law, every importer certainly should have returned the paperwork, reports The Independent.",55
22,1,832.3000000000001,1,2,96,REL,AFTER-VP,4.064504628,7,Chrome,3.354276001,0.363666985,BROOM,1,experimental,27,2565,REL-AFTER-VP,Win32,"Given the change in the law, every cleaner clearly should have discarded the item, claims The BBC.",55
22,1,881.1,0,2,97,UNREL,AFTER-VP,2.761427779,7,Chrome,4.205675385,0.042865261,RADAR,0,experimental,34,2667.3,UNREL-AFTER-VP,Win32,"Given the change in the law, every caterer certainly should have amended the wording, claims The Times.",55
22,1,766.2,0,2,98,UNREL,AFTER-VP,4.510372539,8,Chrome,3.930373842,0.410938427,BERRY,0,experimental,58,2934.5,UNREL-AFTER-VP,Win32,"Given the change in the law, every producer obviously should have addressed the inequality, says The Times.",55
22,1,747.9,1,2,99,NONCE,AFTER-VP,3.827345184,7,Chrome,NA,NA,NIRCH,1,experimental,53,2649,NONCE-AFTER-VP,Win32,"Given the change in the law, every dentist certainly should have asked the question, says The Independent.",55
22,1,757.1,1,2,100,REL,AFTER-V,3.147773871,9,Chrome,5.105996143,0.229315858,BLOOD,1,experimental,36,1600.5,REL-AFTER-V,Win32,"Given the change in the law, every paramedic definitely should have joined the protest, claims The Guardian.",55
22,1,797.6,0,2,101,UNREL,AFTER-VP,3.651952199,6,Chrome,4.189781038,0.169582503,TRIBE,0,experimental,22,2600.8,UNREL-AFTER-VP,Win32,"Given the change in the law, every barber clearly should have heeded the advice, suggests The Times.",55
22,1,798.4,1,2,102,UNREL,AFTER-VP,3.296803811,9,Chrome,3.689125491,0.137191468,BASIL,1,experimental,40,2351.4,UNREL-AFTER-VP,Win32,"Given the change in the law, every informant obviously should have examined the contract, mentions The Times.",55
22,1,664.8,1,2,103,REL,AFTER-VP,2.459390987,7,Chrome,4.20061812,0.241572992,DAIRY,1,experimental,57,2218.4,REL-AFTER-VP,Win32,"Given the change in the law, every milkman certainly should have involved the union, says The BBC.",55
22,1,748.6,1,2,106,REL,AFTER-VP,4.528661332,8,Chrome,4.773777517,0.358177388,STEEL,1,experimental,33,2601.2,REL-AFTER-VP,Win32,"Given the change in the law, every engineer obviously should have forseen the issue, claims The BBC.",55
22,1,751.3,0,2,107,UNREL,AFTER-V,4.870998895,7,Chrome,4.138893633,0.046719131,OLIVE,0,experimental,13,1584.7,UNREL-AFTER-V,Win32,"Given the change in the law, every teacher definitely should have rejected the deal, suggests The Telegraph.",55
22,1,795.8,0,2,108,NONCE,AFTER-V,4.104575844,10,Chrome,NA,NA,QUIBS,0,experimental,2,1667.2,NONCE-AFTER-V,Win32,"Given the change in the law, every politician obviously should have upheld the change, reports The Sun.",55
22,1,697.6,0,2,111,NONCE,AFTER-VP,3.563555912,8,Chrome,NA,NA,NERNS,0,experimental,59,2350.8,NONCE-AFTER-VP,Win32,"Given the change in the law, every commuter definitely should have reported the matter, says The Independent.",55
22,1,599.8,0,2,113,UNREL,AFTER-VP,3.087558969,8,Chrome,3.929769388,0.095724535,SHARK,0,experimental,16,2283.9,UNREL-AFTER-VP,Win32,"Given the change in the law, every motorist certainly should have received the letter, suggests The Times.",55
32,1,779.6999999999999,0,1,2,UNREL,AFTER-VP,3.734240866,10,Chrome,3.567262547,0.101478916,STUNT,0,experimental,4,2400.7000000000003,UNREL-AFTER-VP,Win32,"Given the change in the law, every accountant clearly should have disclosed the information, reports The Times.",56
32,1,709.9,0,1,3,NONCE,AFTER-V,3.672348826,8,Chrome,NA,NA,YURFS,0,experimental,50,1150.7,NONCE-AFTER-V,Win32,"Given the change in the law, every comedian obviously should have considered the damage, says The Sun.",56
32,1,818.3000000000001,0,1,4,NONCE,AFTER-VP,3.590390365,7,Chrome,NA,NA,NULSE,0,experimental,17,2320.6000000000004,NONCE-AFTER-VP,Win32,"Given the change in the law, every butcher definitely should have retained the receipt, suggests The Independent.",56
32,1,659.5999999999999,1,1,6,REL,AFTER-VP,3.541556206,8,Chrome,5.026411782,0.501397476,PLANT,1,experimental,45,1934.1,REL-AFTER-VP,Win32,"Given the change in the law, every gardener clearly should have verified the claim, mentions The BBC.",56
32,1,772.1,0,1,9,REL,AFTER-VP,4.257983625,9,Chrome,4.604307777,0.65194005,TOWER,0,experimental,51,2086.3,REL-AFTER-VP,Win32,"Given the change in the law, every architect definitely should have extended the deadline, says The BBC.",56
32,1,588,1,1,11,REL,AFTER-V,2.442833304,8,Chrome,4.677271228,0.469866532,GUEST,1,experimental,60,1483.6000000000001,REL-AFTER-V,Win32,"Given the change in the law, every hotelier clearly should have made the transition, says The Guardian.",56
32,1,723,0,1,13,UNREL,AFTER-V,4.870998895,7,Chrome,4.138893633,0.046719131,OLIVE,0,experimental,13,1086.8,UNREL-AFTER-V,Win32,"Given the change in the law, every teacher definitely should have rejected the deal, suggests The Telegraph.",56
32,1,704.8,0,1,14,NONCE,AFTER-VP,3.223196377,7,Chrome,NA,NA,YULBS,0,experimental,47,2000.3000000000002,NONCE-AFTER-VP,Win32,"Given the change in the law, every stylist certainly should have read the guidance, mentions The Independent.",56
32,1,718.9,1,1,15,REL,AFTER-V,3.147773871,9,Chrome,5.105996143,0.229315858,BLOOD,1,experimental,36,1169.3,REL-AFTER-V,Win32,"Given the change in the law, every paramedic definitely should have joined the protest, claims The Guardian.",56
32,1,735.1,0,1,17,NONCE,AFTER-VP,4.382518198,9,Chrome,NA,NA,FLERG,0,experimental,11,1603.3,NONCE-AFTER-VP,Win32,"Given the change in the law, every passenger definitely should have demanded the refund, reports The Independent.",56
32,1,756.8000000000001,0,1,18,NONCE,AFTER-VP,3.316655402,8,Chrome,NA,NA,DIRPS,0,experimental,5,1767,NONCE-AFTER-VP,Win32,"Given the change in the law, every importer certainly should have returned the paperwork, reports The Independent.",56
32,1,673.8,0,1,19,REL,AFTER-V,5.005747312,9,Chrome,4.515522967,0.125759944,BONUS,0,experimental,18,1070.1000000000001,REL-AFTER-V,Win32,"Given the change in the law, every executive clearly should have paid the fine, suggests The Guardian.",56
32,1,681.9,0,1,23,REL,AFTER-V,4.33783738,9,Chrome,5.230293913,0.359043466,PAPER,0,experimental,30,1383.8,REL-AFTER-V,Win32,"Given the change in the law, every publisher certainly should have defined the term, claims The Guardian.",56
32,1,908.2,1,1,24,UNREL,AFTER-VP,3.296803811,9,Chrome,3.689125491,0.137191468,BASIL,1,experimental,40,1883.5,UNREL-AFTER-VP,Win32,"Given the change in the law, every informant obviously should have examined the contract, mentions The Times.",56
32,1,697.9,1,1,26,NONCE,AFTER-VP,3.827345184,7,Chrome,NA,NA,NIRCH,1,experimental,53,1383.6999999999998,NONCE-AFTER-VP,Win32,"Given the change in the law, every dentist certainly should have asked the question, says The Independent.",56
32,1,671.6999999999999,0,1,27,UNREL,AFTER-V,3.570916411,9,Chrome,3.990911755,0.039438298,BRIDE,0,experimental,55,917,UNREL-AFTER-V,Win32,"Given the change in the law, every physicist definitely should have interrupted the meeting, says The Telegraph.",56
32,1,686.6999999999999,0,1,28,NONCE,AFTER-V,4.104575844,10,Chrome,NA,NA,QUIBS,0,experimental,2,933.6,NONCE-AFTER-V,Win32,"Given the change in the law, every politician obviously should have upheld the change, reports The Sun.",56
32,1,728.4000000000001,0,1,29,UNREL,AFTER-VP,3.506495478,6,Chrome,4.416076472,0.282091996,GLOBE,0,experimental,52,2034.6000000000001,UNREL-AFTER-VP,Win32,"Given the change in the law, every brewer clearly should have warned the supplier, says The Times.",56
32,1,663.5,1,1,33,REL,AFTER-VP,4.528661332,8,Chrome,4.773777517,0.358177388,STEEL,1,experimental,33,2150.4,REL-AFTER-VP,Win32,"Given the change in the law, every engineer obviously should have forseen the issue, claims The BBC.",56
32,1,589.5,0,1,34,REL,AFTER-V,2.954817735,7,Chrome,4.107372874,0.44493658,STAMP,0,experimental,54,850.1,REL-AFTER-V,Win32,"Given the change in the law, every postman obviously should have consulted the website, says The Guardian.",56
32,1,615.7,0,1,35,UNREL,AFTER-V,3.496627781,10,Chrome,4.453364025,0.066770659,PIANO,0,experimental,19,1366.9,UNREL-AFTER-V,Win32,"Given the change in the law, every advertiser obviously should have accepted the blame, suggests The Telegraph.",56
32,1,670.1,0,1,38,NONCE,AFTER-V,3.485497116,5,Chrome,NA,NA,BESKS,0,experimental,26,1120.4,NONCE-AFTER-V,Win32,"Given the change in the law, every vicar certainly should have obeyed the decision, claims The Sun.",56
32,1,922.1,0,1,39,UNREL,AFTER-VP,3.651952199,6,Chrome,4.189781038,0.169582503,TRIBE,0,experimental,22,1966,UNREL-AFTER-VP,Win32,"Given the change in the law, every barber clearly should have heeded the advice, suggests The Times.",56
32,1,779.6999999999999,0,1,40,NONCE,AFTER-VP,2.935126552,6,Chrome,NA,NA,DROWL,0,experimental,29,1637,NONCE-AFTER-VP,Win32,"Given the change in the law, every funder obviously should have released the document, claims The Independent.",56
32,1,796.6999999999999,0,1,41,NONCE,AFTER-V,4.438372257,6,Chrome,NA,NA,GELPS,0,experimental,56,1569.5,NONCE-AFTER-V,Win32,"Given the change in the law, every singer clearly should have sued the organiser, says The Sun.",56
32,1,684.3000000000001,0,1,43,UNREL,AFTER-VP,3.681799882,10,Chrome,4.022054607,-3.5711e-5,TRUNK,0,experimental,46,2286.7999999999997,UNREL-AFTER-VP,Win32,"Given the change in the law, every footballer definitely should have told the truth, mentions The Times.",56
32,1,669.1,0,1,44,REL,AFTER-VP,3.407217937,7,Chrome,4.147611827,0.387145282,DRAIN,0,experimental,21,2463,REL-AFTER-VP,Win32,"Given the change in the law, every plumber definitely should have renewed the insurance, suggests The BBC.",56
32,1,1447.6,0,1,48,NONCE,AFTER-V,3.671694735,6,Chrome,NA,NA,MAFTS,0,experimental,38,1870.1000000000001,NONCE-AFTER-V,Win32,"Given the change in the law, every sailor definitely should have known the risk, mentions The Sun.",56
32,1,1470.9,0,1,49,NONCE,AFTER-V,3.603458685,5,Chrome,NA,NA,PIVED,0,experimental,8,1269.4,NONCE-AFTER-V,Win32,"Given the change in the law, every boxer clearly should have informed the association, reports The Sun.",56
32,1,863.1,0,1,50,UNREL,AFTER-VP,3.087558969,8,Chrome,3.929769388,0.095724535,SHARK,0,experimental,16,3132.8,UNREL-AFTER-VP,Win32,"Given the change in the law, every motorist certainly should have received the letter, suggests The Times.",56
32,1,834.5,1,1,51,NONCE,AFTER-VP,2.794650654,7,Chrome,NA,NA,DOOPS,1,experimental,23,1669.2,NONCE-AFTER-VP,Win32,"Given the change in the law, every trucker obviously should have notified the firm, suggests The Independent.",56
32,1,584.2,0,1,55,REL,AFTER-VP,2.459390987,7,Chrome,4.20061812,0.241572992,DAIRY,1,experimental,57,2552.1,REL-AFTER-VP,Win32,"Given the change in the law, every milkman certainly should have involved the union, says The BBC.",56
32,1,634.1999999999999,0,1,58,UNREL,AFTER-VP,4.510372539,8,Chrome,3.930373842,0.410938427,BERRY,0,experimental,58,3200.4,UNREL-AFTER-VP,Win32,"Given the change in the law, every producer obviously should have addressed the inequality, says The Times.",56
32,1,600.7,0,1,59,UNREL,AFTER-VP,2.761427779,7,Chrome,4.205675385,0.042865261,RADAR,0,experimental,34,3067.4,UNREL-AFTER-VP,Win32,"Given the change in the law, every caterer certainly should have amended the wording, claims The Times.",56
32,1,750.8000000000001,0,1,60,NONCE,AFTER-VP,3.583221526,11,Chrome,NA,NA,GELKS,0,experimental,35,3280.2,NONCE-AFTER-VP,Win32,"Given the change in the law, every commentator clearly should have condoned the sanction, claims The Independent.",56
32,1,670.9000000000001,0,1,61,UNREL,AFTER-VP,3.571960851,11,Chrome,4.74479794,0.069182129,INDEX,0,experimental,28,2967.6,UNREL-AFTER-VP,Win32,"Given the change in the law, every broadcaster definitely should have rectified the situation, claims The Times.",56
32,1,567.3000000000001,1,1,63,REL,AFTER-V,4.223689768,7,Chrome,4.176312386,0.141363369,GRAPH,1,experimental,48,1718.5,REL-AFTER-V,Win32,"Given the change in the law, every analyst obviously should have acknowledged the failing, mentions The Guardian.",56
32,1,634.4,0,1,67,UNREL,AFTER-V,3.499480888,9,Chrome,3.900709192,0.110577655,SALON,0,experimental,37,1533.7,UNREL-AFTER-V,Win32,"Given the change in the law, every biologist clearly should have replaced the equipment, mentions The Telegraph.",56
32,1,634.3,1,1,75,REL,AFTER-VP,4.064504628,7,Chrome,3.354276001,0.363666985,BROOM,1,experimental,27,3320.3,REL-AFTER-VP,Win32,"Given the change in the law, every cleaner clearly should have discarded the item, claims The BBC.",56
32,1,950.6,0,1,76,NONCE,AFTER-VP,3.563555912,8,Chrome,NA,NA,NERNS,0,experimental,59,1870.6000000000001,NONCE-AFTER-VP,Win32,"Given the change in the law, every commuter definitely should have reported the matter, says The Independent.",56
32,1,668,0,1,77,UNREL,AFTER-V,3.001120593,6,Chrome,3.930647709,0.092758339,TUTOR,0,experimental,43,1752.6999999999998,UNREL-AFTER-V,Win32,"Given the change in the law, every grocer certainly should have vetoed the proposal, mentions The Telegraph.",56
32,1,798.1,1,1,82,UNREL,AFTER-VP,5.075778593,7,Chrome,3.413519289,0.055355864,STUMP,1,experimental,10,2283.7999999999997,UNREL-AFTER-VP,Win32,"Given the change in the law, every manager obviously should have refuted the rise, reports The Times.",56
32,1,569.6,0,1,83,REL,AFTER-VP,4.042783642,7,Chrome,4.255257406,0.647438362,BRICK,0,experimental,9,1801,REL-AFTER-VP,Win32,"Given the change in the law, every builder certainly should have filed the report, reports The BBC.",56
32,1,752.9,0,1,85,NONCE,AFTER-V,4.271877839,7,Chrome,NA,NA,ROKES,0,experimental,44,1683.4,NONCE-AFTER-V,Win32,"Given the change in the law, every soldier obviously should have raised the concern, mentions The Sun.",56
32,1,606.4000000000001,0,1,87,UNREL,AFTER-V,4.141850119,8,Chrome,3.39835149,0.049636608,SLANG,0,experimental,7,1883.5,UNREL-AFTER-V,Win32,"Given the change in the law, every investor definitely should have updated the protocol, reports The Telegraph.",56
32,1,1278.2,0,1,88,UNREL,AFTER-V,3.96226586,7,Chrome,3.755853299,0.012195619,MODEM,0,experimental,25,1900.8,UNREL-AFTER-V,Win32,"Given the change in the law, every athlete obviously should have declared the affiliation, claims The Telegraph.",56
32,1,613.3,0,1,89,UNREL,AFTER-V,3.659160937,8,Chrome,4.273577104,0.146049347,ALARM,0,experimental,49,1500.3999999999999,UNREL-AFTER-V,Win32,"Given the change in the law, every examiner certainly should have enforced the rule, says The Telegraph.",56
32,1,639.7,0,1,93,REL,AFTER-V,4.78505379,8,Chrome,4.668647528,0.229238232,ESSAY,0,experimental,24,1450.8000000000002,REL-AFTER-V,Win32,"Given the change in the law, every graduate certainly should have contacted the council, suggests The Guardian.",56
32,1,607.8,1,1,97,REL,AFTER-V,3.927682114,9,Chrome,5.108336861,0.581022535,STAGE,1,experimental,6,1950.3,REL-AFTER-V,Win32,"Given the change in the law, every performer obviously should have signed the petition, reports The Guardian.",56
32,1,598,0,1,99,REL,AFTER-V,4.460251055,8,Chrome,5.302678942,0.365606156,STAFF,0,experimental,12,1900.3000000000002,REL-AFTER-V,Win32,"Given the change in the law, every employer clearly should have borne the brunt, reports The Guardian.",56
32,1,589.1999999999999,0,1,103,REL,AFTER-V,5.617442386,7,Chrome,5.350430177,0.291918533,BOARD,0,experimental,42,1800.5,REL-AFTER-V,Win32,"Given the change in the law, every company definitely should have announced the appointment, mentions The Guardian.",56
32,1,649.8000000000001,0,1,104,UNREL,AFTER-V,4.216284055,12,Chrome,4.938331983,0.110552167,YOUTH,0,experimental,31,2234,UNREL-AFTER-V,Win32,"Given the change in the law, every photographer clearly should have cancelled the subscription, claims The Telegraph.",56
32,1,535.8000000000001,0,1,107,REL,AFTER-VP,3.784228166,8,Chrome,4.550270351,0.656811439,WHEEL,0,experimental,39,1583.9,REL-AFTER-VP,Win32,"Given the change in the law, every mechanic certainly should have destroyed the data, mentions The BBC.",56
32,1,1258.6999999999998,0,1,108,NONCE,AFTER-VP,3.949644483,9,Chrome,NA,NA,GLOMP,0,experimental,41,1766.8999999999999,NONCE-AFTER-VP,Win32,"Given the change in the law, every conductor clearly should have avoided the behaviour, mentions The Independent.",56
32,1,959.2,1,1,113,UNREL,AFTER-V,4.054597373,7,Chrome,3.463204461,0.239131041,CADET,1,experimental,1,1466.1,UNREL-AFTER-V,Win32,"Given the change in the law, every surgeon certainly should have undertaken the training, reports The Telegraph.",56
32,1,1017.5000000000001,0,1,114,REL,AFTER-VP,5.294762043,8,Chrome,5.588746199,0.120705124,POWER,0,experimental,3,2533,REL-AFTER-VP,Win32,"Given the change in the law, every director definitely should have reconsidered the offer, reports The BBC.",56
32,1,768.2,1,1,115,NONCE,AFTER-V,4.166816978,8,Chrome,NA,NA,BRURL,1,experimental,20,1453.7,NONCE-AFTER-V,Win32,"Given the change in the law, every activist certainly should have claimed the compensation, suggests The Sun.",56
32,1,622.9,0,1,116,REL,AFTER-VP,3.484128918,6,Chrome,4.713931387,0.821285068,HORSE,0,experimental,15,2983.8,REL-AFTER-VP,Win32,"Given the change in the law, every jockey obviously should have abandoned the practice, suggests The BBC.",56
